id,created_at,text,no_of_retweets,no_of_favorite
905931432828260353,2017-09-07 23:10:59,"As we come together as one American family to help our neighbors, we are reminded how much we need each other. https://t.co/OMpsKlNAr2",6217,27036
905931366575071232,2017-09-07 23:10:43,The outpouring of support for Houston &amp; communities along the Gulf Coast represents the best of who we are &amp; what t… https://t.co/gbDL0H73Wv,18006,74237
893482315787247616,2017-08-04 14:42:38,"Another year older, but the same phenomenal guy I married nearly 25 years ago. Happy birthday, @BarackObama -- we l… https://t.co/R12lLDiX1t",139157,585660
891467509555134464,2017-07-30 01:16:31,Happy Birthday Mom! Your unconditional love has made me who I am today. You are my rock. My ❤️.  I'll always be you… https://t.co/uN76eZSJkL,29774,302825
891325973987282944,2017-07-29 15:54:06,RT @BetterMakeRoom: Mrs.Obama wants to see every student succeed &amp; go off to college. Here's her advice to first-gen DC college-bound stude…,2924,0
890684188713779200,2017-07-27 21:23:53,.@RealMikeWilbon &amp; I are so proud of all the students who are beating the odds &amp; going to college. The world… https://t.co/ZOxnMyC32V,1878,16396
890581127588708353,2017-07-27 14:34:21,RT @BetterMakeRoom: Stay focused. Stay determined. Work hard. You can accomplish anything with a higher education. #BetterMakeRoom https://…,1461,0
890571779437154306,2017-07-27 13:57:12,So excited to join you @RealMikeWilbon &amp; meet these inspiring DC students who are on their way to college this fall… https://t.co/ggQfv30XXA,1255,9681
889568370642874368,2017-07-24 19:30:01,Couldn’t be more excited for these phenomenal women I met at #CollegeSigningDay. Keep up the great work and congrat… https://t.co/AMcnjHc5Jd,3507,28516
885346371661742081,2017-07-13 03:53:18,It was an honor to stand with these incredible @SpecialOlympics athletes and celebrate Eunice Kennedy Shriver's leg… https://t.co/vaeAyt54ck,4101,33078
885346218372612096,2017-07-13 03:52:42,"Eunice Kennedy Shriver knew that when we give others a chance to fulfill their greatest potential, we all win.",9007,53157
885242585572286465,2017-07-12 21:00:54,"Happy Birthday, @Malala! Your courage inspires us all to keep fighting for girls everywhere to get the education th… https://t.co/lVnhjrI1kc",38199,167683
876454925131288580,2017-06-18 15:01:52,"Happy #FathersDay @BarackObama. Our daughters may be older and taller now, but they’ll always be your little girls.… https://t.co/mUooumGRfb",80026,488767
873208129739255808,2017-06-09 16:00:16,"Congrats to @CNNFilms’ We Will Rise, honored at the @TelevisionAcad Honors. Thank you for spotlighting girls' ed.… https://t.co/OSnxqCAMhm",2424,16900
863826431675158528,2017-05-14 18:40:45,Happy #MothersDay to my mom. I strive to be the kind of mother to my girls that you have always been to me. https://t.co/ZXIjHAm7jC,14783,112630
863067172544950273,2017-05-12 16:23:43,Glad to be back at the #PHASummit. No one should play politics with our kids’ health. We owe them. Let’s make our v… https://t.co/m2tbIlVr0k,7568,33782
860591800523902976,2017-05-05 20:27:28,Thank you @NickCannon &amp; many others who supported #CollegeSigningDay. I am proud of every student aiming to… https://t.co/2S7XLmiaVc,2093,15543
860590575199944704,2017-05-05 20:22:36,RT @kerrywashington: Join me in celebrating #collegesigningday with @MichelleObama and thousands of students across the country. #Bette… ht…,1156,0
860531705828036608,2017-05-05 16:28:41,RT @angiemartinez: honored to join @MichelleObama @MTV tomorrow to celebrate #collegesigningday in NYC. the future is bright! #bettermakero…,220,0
860531690959241216,2017-05-05 16:28:37,RT @AdvisingCorps: .@AdvisingCorps is celebrating #CollegeSigningDay today with @BetterMakeRoom! #BetterMakeRoom #ReachHigher https://t.co/…,194,0
860531283776221184,2017-05-05 16:27:00,RT @nsndc: @ShuttleCDRKelly: education is the greatest gift you can give yourself. #Collegesigningday https://t.co/szFsIMJcKa,360,0
860531223034253312,2017-05-05 16:26:46,RT @getschooled: Way to go future changemaker! We can't wait to see what you do at @YorkCollegeCUNY! #collegesigningday @MTV  #classof2017…,128,0
860513538330198016,2017-05-05 15:16:29,"⚡️ “You'd #BetterMakeRoom, #CollegeSigningDay is HERE. ” by @BetterMakeRoom

https://t.co/kD3S4rmPEC",1603,8866
860512548331954176,2017-05-05 15:12:33,"So inspired by the over 1,300 schools &amp; communities in all 50 states for shining a spotlight on higher education this #CollegeSigningDay.",2222,13743
860511795253043201,2017-05-05 15:09:34,"RT @chrisjsuggs: #CollegeSigningDay event with @MichelleObama, @MTV, @ReachHigher &amp; @BetterMakeRoom! Tune in at https://t.co/WMI5JCN6t1 at…",213,0
860509694489702400,2017-05-05 15:01:13,I’m in NYC for my 4th #CollegeSigningDay. Can’t wait to celebrate today with 200 college-bound high school seniors! #BetterMakeRoom 👏🏾🎓👏🏾🎓,2576,22010
859836771353473024,2017-05-03 18:27:15,RT @ObamaFoundation: We’re building a working center for good citizenship. Right here on the South Side of Chicago. Join us. See more at ht…,7156,0
859777335884689408,2017-05-03 14:31:05,Excited by the potential of the Obama Pres. Center. Barack &amp; I will continue to champion the issues close to our he… https://t.co/t9C3mPsUcf,21324,89742
858023274869075968,2017-04-28 18:21:04,"Hey, @TheEllenShow! I may have schooled you in pushups, but when it comes to courage and kindness, you are always a… https://t.co/UwPjWD1xR0",9072,69801
857604013403058176,2017-04-27 14:35:04,RT @BetterMakeRoom: ICYMI: @MichelleObama will celebrate #CollegeSigningDay with @MTV on 5/5 @PublicTheaterNY! #BetterMakeRoom 🎓🎉 https://t…,551,0
857047894561619968,2017-04-26 01:45:15,Always inspired by your powerful contributions @Beyonce. You are a role model for us all. Thank you for investing i… https://t.co/OiSmOpRu7W,23713,75971
851797096936206337,2017-04-11 14:00:28,"RT @BetterMakeRoom: On May 5, wear your college gear &amp; post a selfie using #CollegeSigningDay. Register your event today at https://t.co/Vl…",2058,0
849014792002129924,2017-04-03 21:44:35,RT @BetterMakeRoom: ICYMI: The #IRSDRT is down until Oct. There's still time to fill out the #FAFSA. Reach out to your #schoolcounselor 4 h…,401,0
847543333375299584,2017-03-30 20:17:31,"RT @BetterMakeRoom: We'll celebrate #CollegeSigningDay on May 5 &amp; want to hear about yours! 🎉🎓
Sign-up: https://t.co/DAL5z8KmbD
Toolkit: ht…",403,0
843938883851223041,2017-03-20 21:34:44,"Look who has a spring in their step! Celebrate the #FirstDayOfSpring by grabbing a friend, heading outside, and get… https://t.co/SPLtJATHj8",9189,75724
842405187323105280,2017-03-16 16:00:22,I was thrilled to meet the young chefs from @MasterChefJrFOX last year! Tune in tonight to see what they cooked up. #MasterChefJunior🌶️🍐🥕🍎,1418,17296
839582258952617984,2017-03-08 21:03:03,So impressed by the extraordinary girls I met at @CardozoEC who represent the beauty and diversity of this country.… https://t.co/NdmbJj8TEZ,5658,37896
838888475394998272,2017-03-06 23:06:12,"Thanks @chancetherapper for giving back to the Chicago community, which gave us so much. You are an example of the power of arts education.",71752,284344
836708933024776192,2017-02-28 22:45:29,Always love visiting DC schools. Thank you for hosting me today @BallouSTAY. Stories of students #reachinghigher co… https://t.co/G4aQrtE1U7,5034,42490
836310401541365760,2017-02-27 20:21:52,"7 years since launching #letsmove, so proud of what we've done to support healthy families. More to do!… https://t.co/ne59aWVEz1",5125,43193
834856840265658369,2017-02-23 20:05:56,Remembering those who have made possible the dreams of today. Will never forget. Will never stop honoring their leg… https://t.co/nP7u6g7IGT,19273,91932
831534530221707265,2017-02-14 16:04:15,"Happy Valentine's Day to the love of my life and favorite island mate, @BarackObama. #valentines https://t.co/n3tEmSAJRT",124642,587060
822552995867004931,2017-01-20 21:14:51,RT @ObamaFoundation: Add your voice: https://t.co/mA9MSHmi7o https://t.co/Uf7oEvkZF3,50248,0
822552602558734336,2017-01-20 21:13:17,"After an extraordinary 8 years, I'll be taking a little break. Will be back before you know it to work with you on… https://t.co/MGxtq69RF3",107636,497249
308611845462294529,2013-03-04 16:16:12,RT @letsmove: Watch live today at 11:10ET: @FLOTUS Michelle Obama joins her first Google+ Hangout about Let’s Move! http://t.co/aicxQ6tV ...,2143,0
307494613625761793,2013-03-01 14:16:43,"RT @letsmove: 2 days, 3 states, thousands of kids and lots of dancing. Check out photos from #letsmovetour http://t.co/hGmyltV21w http:/ ...",2111,0
307213303183192064,2013-02-28 19:38:53,"“We can give all our children the bright, healthy futures they so richly deserve.” http://t.co/EgStdzksym #LetsMove",6122,11743
307165064627109889,2013-02-28 16:27:12,The First Lady on why healthier food options are good for American businesses: http://t.co/L1NIzgSjYe #LetsMove,1827,4561
292722455028592641,2013-01-19 19:57:26,Watch Michelle Obama talk about the next chapter of our movement—then sign up to be a part of it: http://t.co/RDH2zllO,2024,5415
292397688530534401,2013-01-18 22:26:56,"RT @BarackObama: The next chapter of our work begins today. Say you're in, and ask your friends to join you: http://t.co/Uy6xaO8K",1924,0
292349168398245890,2013-01-18 19:14:07,Welcome to Organizing for Action: http://t.co/npTSXH7z,928,2403
292020802738606080,2013-01-17 21:29:19,"Sign up for this Saturday's National Day of Service here, and ask your friends to join you! http://t.co/pF0uLexE, http://t.co/K5YTx84d",1448,4663
292019844344332288,2013-01-17 21:25:31,"""A full life means giving back to our community and our country."" —First Lady Michelle Obama http://t.co/QIiT8SJg",1544,2896
291996946267254785,2013-01-17 19:54:31,"RT @BarackObama: Happy birthday, @MichelleObama! http://t.co/brzSPUQK",17931,0
291982493681336320,2013-01-17 18:57:05,"RT @FLOTUS: The @FLOTUS Office is now on @twitter &amp; will post updates &amp; pics. When it's her, she'll sign -mo. PS: RT to wish Mrs ...",8998,0
291228831111602176,2013-01-15 17:02:18,The First Lady invites you to take part in a National Day of Service this Saturday: http://t.co/1tJ3nuoa,575,1177
283604455704899587,2012-12-25 16:05:46,"RT @BarackObama: Barack and Michelle wish you a Merry Christmas and Happy Holidays: http://t.co/9f4ajKuO, http://t.co/XkpjBLKK",3843,0
283237383967760384,2012-12-24 15:47:09,RT @BarackObama: The President and First Lady wish you a Merry Christmas and Happy Holidays: http://t.co/TwbI4WXH,3532,0
282175991630155777,2012-12-21 17:29:33,An open letter from the First Lady to parents on talking to your kids about Newtown: http://t.co/PS4pbrm0,1827,1623
278602219983626243,2012-12-11 20:48:40,RT @obamainaugural: Find out what First Lady @MichelleObama thought about life in the White House when she first moved in 4 years ago: h ...,352,0
271643515111473152,2012-11-22 15:57:15,"RT @BarackObama: From this family to yours, happy Thanksgiving. http://t.co/OPGyjTF8",9221,0
266315344736555008,2012-11-07 23:05:01,We are grateful for each and every one of you. http://t.co/1igFbwD4,5973,9588
266023143263596545,2012-11-07 03:43:54,"More than anything, I want to thank you all for everything. I am so grateful to every one of you for your support and your prayers.  –mo",29205,12545
265982445650862080,2012-11-07 01:02:11,"If the polls have closed where you are, help call key states in the West: http://t.co/AXz9z9r0",940,829
265971079032483842,2012-11-07 00:17:02,Today is a big moment for all of us. Help her have his back—go vote: http://t.co/K7bmQZxE http://t.co/gpq5MSeU,3831,5209
265950942652944385,2012-11-06 22:57:00,All of our hard work these past 18 months comes down to what happens right now. Let’s not leave anything to chance. http://t.co/AXz9z9r0 —mo,4842,2220
265947227363627008,2012-11-06 22:42:15,"They believe in you. If you believe in them, use your vote: http://t.co/gzhu2u3l http://t.co/oAudfSc7",1175,1270
265906946530496513,2012-11-06 20:02:11,RT if you’ve already voted for President Obama today! #VoteObama,42549,4501
265865686130233344,2012-11-06 17:18:14,"Help get voters to the polls in key states—make a few calls now: http://t.co/AXz9z9r0, http://t.co/t0I7a048",786,755
265846627091243008,2012-11-06 16:02:29,Polls are open! Make a plan to go vote: http://t.co/6MXRyZOl,884,439
265831270930595841,2012-11-06 15:01:28,"The First Lady voted for @BarackObama for the same reason she married him—his character. http://t.co/6MXRyZOl, http://t.co/dQDAdvDb",7230,9227
265819835286568961,2012-11-06 14:16:02,Today is the day we re-elect @BarackObama—it’s going to be a good one: http://t.co/4OKWq8cc,2606,792
265808553070166017,2012-11-06 13:31:12,"Election Day is here and it’s time to go re-elect our President: http://t.co/oREBECFL, http://t.co/Dczarl0e",2688,1407
265794412045557760,2012-11-06 12:35:00,Happy Election Day! Today we re-elect @BarackObama as our President. Be a part of it—vote. http://t.co/4OKWq8cc —mo,5414,1248
265652978608910338,2012-11-06 03:13:00,I'll always remember the warmth of everyone back in the early days in Iowa. It just feels right to be back here to end this campaign. –mo,944,817
265630125238919169,2012-11-06 01:42:11,Election Day is here—make sure your friends know President Obama’s plans for a 2nd term before they vote: http://t.co/ZWSisz4r,1308,478
265578530308497410,2012-11-05 22:17:10,Affordable education is a major part of the President’s plan to keep America moving forward: http://t.co/4K0Im7Z1 http://t.co/feNKmHSF,1293,1035
265551071328489472,2012-11-05 20:28:04,We’re all in this together: http://t.co/dn78oWXL,3199,2891
265530352880214016,2012-11-05 19:05:44,Barack is putting higher education within reach for millions more Americans by doubling funding for Pell Grants. http://t.co/drhHo5EA,1093,548
265519096014196736,2012-11-05 18:21:00,Barack is fighting for the American dream because he’s lived it: http://t.co/2FXbFW4S,1922,1456
265497003079901184,2012-11-05 16:53:12,"I’m so proud of everyone volunteering for #GOTV. See some of you in NC, FL, and IA today! –mo",289,332
265486883369402368,2012-11-05 16:13:00,Tomorrow is Election Day. Make a plan and confirm where you vote: http://t.co/GdcI3Y7v http://t.co/TargrjBD,1156,555
265468732065853441,2012-11-05 15:00:52,Iowa: Today is your last day to vote early. Polling locations are open—confirm where you can cast your ballot: http://t.co/MvOlpj8t,309,232
265257458933571584,2012-11-05 01:01:21,We’ll win this election because you were part of it. Sign up for a volunteer shift to help this campaign finish strong: http://t.co/jGJesjWt,499,314
265242478846812160,2012-11-05 00:01:49,"If this is what the President can do in 4 years, imagine what he can do in twice the time: http://t.co/ce2SASFN",1202,463
265213286948163587,2012-11-04 22:05:49,Something to keep in the back of your mind when you head to the polls: http://t.co/7RRo5Zkx,452,240
265190219123417089,2012-11-04 20:34:10,"Four more years. http://t.co/aqMrjM7S, http://t.co/6Nrr8vCN",1760,1668
265163449603067904,2012-11-04 18:47:48,"First Lady: ""All of the progress that we’ve made ... it's all at stake. The choice couldn’t be more clear."" http://t.co/o4PfLIN9",800,936
265131834940219394,2012-11-04 16:42:10,"If the President could sit down for a conversation at your kitchen table, this is what he’d say: http://t.co/hjaZYOTq",451,319
265093867001495553,2012-11-04 14:11:17,"Four years ago today, our country elected @BarackObama as President. In two days, let’s do it again. –mo",15824,3202
264873628741550082,2012-11-03 23:36:09,"The next generation is counting on us to shape the world they’ll live in: http://t.co/GGduP7FT, http://t.co/YpBDhU63",1354,2334
264836672414441473,2012-11-03 21:09:18,Pass it on: President Obama’s plan for a second term. http://t.co/kqaLVvvK,2494,789
264805046510813184,2012-11-03 19:03:37,"Don’t let anyone tell you otherwise. MT @MiamiStudent: First Lady: ""Elections are always about hope."" #MOatMU",227,177
264801377673424896,2012-11-03 18:49:03,"Make sure your friends get the facts on how President Obama is fighting for women: http://t.co/Ova21Gmp, http://t.co/5jDILfyG",1297,659
264784136294768640,2012-11-03 17:40:32,Call a few folks in key states—it’s a great way to do your part before Election Day: http://t.co/ZruQJp4z,207,170
264767809874178048,2012-11-03 16:35:40,"Every child should have a fair shot at the American Dream: http://t.co/mSHWy4W7, http://t.co/B2fzhjvw",1264,956
264744014606123009,2012-11-03 15:01:06,RT @OFA_OH: I-O! RT @MichelleObama: Back in the Buckeye State just 3 days before we sign Barack up for 4 more years! O-H… -mo,231,0
264743269467037697,2012-11-03 14:58:08,Back in the Buckeye State just 3 days before we sign Barack up for 4 more years! O-H… -mo,599,325
264549472581865472,2012-11-03 02:08:04,The President has been steady on the issues: http://t.co/5QxYhEtW,304,203
264478017844285441,2012-11-02 21:24:07,GOTV weekend is here—sign up for your canvassing shift and bring a few friends with you: http://t.co/Qmkg0RBk,128,121
264447791764500480,2012-11-02 19:24:01,President Obama knows that a good teacher can change a student’s life—take a look at his record on education: http://t.co/2KYfjFT3,506,238
264415865057996803,2012-11-02 17:17:10,Kids always seem to know: http://t.co/QAq9NegL,754,1092
264401683759652864,2012-11-02 16:20:48,Read Mrs. Robinson’s full message at @TheGrio: http://t.co/2Meashgb,139,160
264400658961154049,2012-11-02 16:16:44,"A note from First Grandma Marian Robinson: ""We’ve got to work our hearts out to help make this country better for our kids and grandkids.""",376,229
264149128290897920,2012-11-01 23:37:14,Take your kids to the polls—there's no better way to set an example for the next generation of Americans: http://t.co/5BsGeVFY #KidsVote,877,286
264126235687407616,2012-11-01 22:06:16,"Find out where President Obama stands on the issues that matter to you—and share this link so your friends know, too: http://t.co/aRB3ICu2",403,162
264100946559266816,2012-11-01 20:25:47,Don’t sit on the sidelines—a message from Maya Angelou: http://t.co/e6GmI3bz,709,408
264081584569856000,2012-11-01 19:08:50,"This time next week, we’ll know who the next President will be. Will you have done everything you could have? http://t.co/jKh98yT7",612,168
264058260888367104,2012-11-01 17:36:10,"This election is going to be over before we know it—no do-overs, no extensions. Help us finish strong: http://t.co/ppJNdmr4 #Forward2012",523,174
264038959502475264,2012-11-01 16:19:28,"I’ll be in the Sunshine State today, where folks have two days left to early vote! Have you made your voice heard? http://t.co/KsN8lkYa –mo",233,139
263834711711956992,2012-11-01 02:47:51,"First Lady: ""That’s what this election is about. It’s a choice about the America we want to leave for our kids and our grandkids.""",637,249
263770122655776768,2012-10-31 22:31:12,One more reason why this election matters: http://t.co/Mqn7lTrL,2042,1059
263708016518500353,2012-10-31 18:24:25,Voting can be a family affair—check out @RedbookMag’s Take Your Child to Vote campaign: http://t.co/5BsGeVFY  #KidsVote,177,125
263691386371596289,2012-10-31 17:18:20,Can you canvass this weekend? It’s our last chance to get out the vote: http://t.co/c4PbSDE3,289,128
263448462245363712,2012-10-31 01:13:03,"The First Lady made a few calls for Barack  from Chicago today—can you pick up a shift? http://t.co/WRX8SEWs, http://t.co/RckMWjpx",771,767
263443017325764608,2012-10-31 00:51:24,"One week to go! Vote early if you can, and if you can’t, make a plan: http://t.co/DzV4GS2j –mo",549,169
263308646535012353,2012-10-30 15:57:28,"If you’re looking for a way to support storm relief efforts, please consider donating to the American Red Cross: http://t.co/qj2jgVWZ. –mo",1277,219
263308433669910528,2012-10-30 15:56:37,"To everyone affected by the hurricane, Barack and my thoughts continue to be with you and your families today, and please stay safe. –mo",1313,418
263079034852896770,2012-10-30 00:45:04,"""Barack and I are so proud of the work our volunteers are doing, but the key is going to be to turn our people out."" http://t.co/EHb8wyhZ",302,179
263022398142550018,2012-10-29 21:00:01,"Our thoughts and prayers are with everyone affected by Hurricane Sandy. In times of crisis, we pull together as one American family. –mo",2389,692
262980205461782528,2012-10-29 18:12:21,"RT @BarackObama: If you're on the Eastern seaboard, please make sure to follow the instructions of your state and local officials today. ...",3492,0
262972239157293057,2012-10-29 17:40:42,Voting early means you can spend Election Day helping other people get to the polls—get the details for your state: http://t.co/eveX5qPF,362,148
262968676519645184,2012-10-29 17:26:32,A message from the First Lady: Vote early—then get out there on Election Day and help other people get to the polls. http://t.co/aBXZDMf8,670,280
262897995090100224,2012-10-29 12:45:41,"If you just read the First Lady’s @PopSugar post and want to learn more about Stacey Lihn, this is her family's story: http://t.co/glnzK9Hl",121,123
262894238386249729,2012-10-29 12:30:45,"""No family should have to choose between caring for a sick child or going bankrupt."" Read the First Lady's new post: http://t.co/GDArCYTe",1284,438
262671487880810500,2012-10-28 21:45:37,"If this is what the President can do in 4 years, imagine what he can do in twice the time: http://t.co/ce2SASFN",825,296
262655737543667712,2012-10-28 20:43:02,"If you want the latest on how you can help build this campaign at a local level, check out Dashboard: http://t.co/YPfQ9peu",130,90
262634524305928193,2012-10-28 19:18:44,Call a few folks in key states—it’s a great way to do your part before Election Day. http://t.co/Ig7B0zjj,194,97
262374780035035136,2012-10-28 02:06:36,This campaign is in the palm of your hand. Give $10 to Obama for America by texting GIVE to 62262. http://t.co/YNEDn1X0. 6 msgs/mth.,232,108
262261075158904833,2012-10-27 18:34:47,"Thanks to Obamacare, insurance companies will no longer be able to charge women more than men for the same plan. http://t.co/SwOYnTR3",1233,391
261953999564070912,2012-10-26 22:14:35,RT @BarackObama: Eric has a story that you need to hear: http://t.co/eCo8FFs8,529,0
261949372487565314,2012-10-26 21:56:11,Happy birthday to one of the most inspirational and fearless women I know: Hillary Clinton. –mo,2822,958
261924242986266624,2012-10-26 20:16:20,"In case you missed it, catch the First Lady’s appearance on @JimmyKimmel: http://t.co/1pLCPwPl",188,145
261909309217189888,2012-10-26 19:17:00,"RT @OFA_NV: Nevada, show we have President Obama’s back by committing to get out the vote this weekend. Sign up here: http://t.co/XpkE77 ...",128,0
261872073658466304,2012-10-26 16:49:02,Find out how the President’s health care plan benefits you and your family: http://t.co/cAw7uwE1,271,125
261845855076749314,2012-10-26 15:04:51,"Good morning, Nevada! Follow @OFA_NV for updates on the First Lady’s visit today.",123,99
261637569052303360,2012-10-26 01:17:12,President Obama stands up for middle-class families. Stand up for him by getting involved at your local field office: http://t.co/hMXZsPBu,474,178
261592327804571648,2012-10-25 22:17:25,Go for that extra cup of coffee today—the First Lady’s on with @JimmyKimmel at 12am ET tonight!,264,154
261532709090902016,2012-10-25 18:20:31,"Find out where President Obama stands on the issues that matter to you—and share this link so your friends know, too: http://t.co/Jq3cObjw",413,106
261495099001806848,2012-10-25 15:51:04,Hello from the campaign trail—the First Lady starts a conversation on @CafeMom: http://t.co/chsYYLL2,126,105
261472867928129537,2012-10-25 14:22:44,.@AliciaKeys is this week’s guest editor at @iVillage. The First Lady on why Alicia is such a powerful voice for women: http://t.co/ts0y8ClR,364,240
261279010535911425,2012-10-25 01:32:25,The First Lady: “I’m feeling pretty fired up and ready to go myself because … I voted for my husband yesterday!!” http://t.co/Th3nmrIS,597,351
261161860684988419,2012-10-24 17:46:54,"Women will decide this election, and all our friends need to know what’s at stake before they vote. Watch and share: http://t.co/m1d7danK",866,231
261141514539921408,2012-10-24 16:26:03,We’re only 13 days away from Election Day. It just takes one person to make a big difference: http://t.co/7iBZYmaX,695,154
260892725078007810,2012-10-23 23:57:27,"You can help get out the vote, right from your phone—make a few calls for Barack: http://t.co/hcblfwSs",257,102
260868871261650944,2012-10-23 22:22:40,"RT if you agree: Fair pay isn’t a women’s issue, it’s a family issue. http://t.co/Mez7I0eX",2547,658
260841405050679297,2012-10-23 20:33:31,To all the amazing volunteers out there in these last two weeks: Thank you for having Barack's back. –mo,453,242
260820471073886208,2012-10-23 19:10:21,"Florida: Thank you for a great day yesterday, from start to finish: http://t.co/ViS8p327",365,528
260797594459058176,2012-10-23 17:39:26,The First Lady talks about what’s at stake this fall—and how you can help @BarackObama win: http://t.co/DImnIa0w,166,109
260773696837394432,2012-10-23 16:04:29,RT if you’re #ProudOfObama: The President’s steady leadership has made us stronger and safer. http://t.co/9vWy1nwJ,1978,739
260758638115827715,2012-10-23 15:04:38,Your vote is your voice—read the First Lady’s op-ed for @NewsOne: http://t.co/pZaDARe8,238,107
260575473128583169,2012-10-23 02:56:48,"I am so proud of how Barack has represented us on the world stage for the past four years. Tonight he shined on the debate stage, too. –mo",4854,1712
260571664373395456,2012-10-23 02:41:40,Barack's steady leadership has made us stronger and safer than we were four years ago. That was clear tonight. –mo #ProudOfObama,7937,2044
260545837631950849,2012-10-23 00:59:03,"RT @BarackObama: “He did what he said he was going to do.” Eli and Seth, twin brothers and veterans, on why they support the President:  ...",616,0
260542498131300354,2012-10-23 00:45:46,Watch tonight’s debate starting at 9pm ET to show your support for @BarackObama! http://t.co/dJRqUlWV,592,152
260518590095183873,2012-10-22 23:10:46,"We’re getting fired up in Florida for tonight’s debate. Watch tonight, and then volunteer for #TeamBarack tomorrow. –mo",564,197
260484508862795776,2012-10-22 20:55:21,Share the President’s plans to keep America moving in the right direction: http://t.co/SqVCnaz2 #Forward2012,335,104
260452887677784064,2012-10-22 18:49:42,"Wisconsin and Colorado, the polls are now open. Don’t wait—support the President and vote early: http://t.co/Fpzw6Vg8",443,120
260411800682639360,2012-10-22 16:06:26,The First Lady is headed to Florida today. Follow @OFA_FL for the latest—and tune in for tonight’s presidential debate in Boca Raton.,170,81
259744673445318656,2012-10-20 19:55:30,Volunteer with your local field office this weekend—and bring a buddy: http://t.co/PuRhj5RX,151,77
259694699814731777,2012-10-20 16:36:55,"The polls open today in Nevada. If you’re ready to keep this country moving forward, pick up a friend and cast your ballot early. –mo",708,189
259411357999435776,2012-10-19 21:51:02,Barack is putting higher education within reach for millions more Americans by doubling funding for Pell Grants. http://t.co/lVEHmelQ,676,229
259358432430260224,2012-10-19 18:20:43,"Thanks to Obamacare, insurance companies will no longer be able to charge women more than men for the same plan. http://t.co/hEQKW2Hs",732,238
259321395815796738,2012-10-19 15:53:33,"Hello, Wisconsin! Send your photos to @OFA_WI if you’re attending the First Lady’s events today.",102,69
259090417411301376,2012-10-19 00:35:43,President Obama stands up for middle-class families. Stand up for him by getting involved at your local field office: http://t.co/QPIDLQN5,406,141
259073302222495744,2012-10-18 23:27:43,"RT @BarackObama: Forward, not back: http://t.co/GIXS4GBL, http://t.co/DGB6axFN",1393,0
259056417082855424,2012-10-18 22:20:37,"Find out where President Obama stands on the issues that matter to you—and share this link so your friends do, too: http://t.co/7R7w1CWj",333,114
259041623646797824,2012-10-18 21:21:50,The First Lady talks about what’s at stake in this election—and how you can help: http://t.co/DImnIa0w #Forward2012,474,200
259024479504695297,2012-10-18 20:13:43,Connect with the First Lady on Pinterest and help get out the vote. Check out the details from @BabbleEditors: http://t.co/WeiMAj1N,104,81
259010615417372673,2012-10-18 19:18:37,RT @OFA_NV: 44 hours until #EarlyVoteNV begins in Nevada for @BarackObama the 44th President. Find your location: http://t.co/5Ii2qsgz # ...,576,0
258995661251436544,2012-10-18 18:19:12,The organizing tip that you should put to good use this weekend: http://t.co/FtyWK3Hj,88,62
258964097767448576,2012-10-18 16:13:46,"North Carolina, starting today you can make your voice heard in this election. If you’ve got Barack’s back, vote early today. –mo",520,140
258712378965913600,2012-10-17 23:33:33,"The First Lady in NC yesterday: If you live in an early vote state, don't wait to cast a ballot. http://t.co/RbOHKASA, http://t.co/id7ZlatE",271,232
258700348246589440,2012-10-17 22:45:44,Who inspires the First Lady on the campaign trail? Daughters Malia and Sasha. http://t.co/VKzCRBe3 via @ivillage,200,154
258689635646070784,2012-10-17 22:03:10,We’re 20 days away from Election Day. It just takes one person to make a big difference: http://t.co/EKm0Nx7D –mo,430,127
258673424627552256,2012-10-17 20:58:45,A photo that makes us smile: http://t.co/dPUCB5gS,435,688
258646223769186304,2012-10-17 19:10:39,"If you want the latest information on how you can help this campaign at a local level, you need to be on Dashboard: http://t.co/STq9CTWQ",117,62
258637411263868928,2012-10-17 18:35:38,Head over to @iVillage for a special message from the First Lady: http://t.co/gOeYDD2v,73,61
258626281502027776,2012-10-17 17:51:25,A word from the Grandma-in-Chief on supporting President Obama: http://t.co/1fDqiFrO via @EssenceMag,174,98
258588212992282624,2012-10-17 15:20:08,"RT @BarackObama: ""I've got two daughters and I want to make sure that they have the same opportunities that anybody's sons have."" http:/ ...",4491,0
258408191833038848,2012-10-17 03:24:48,"RT @BarackObama: If you're on #TeamBarack, pitch in $10 now to help win this thing: http://t.co/e6pnchut, http://t.co/KXmrKtpd",1141,0
258405339567906816,2012-10-17 03:13:28,I'm so proud of my husband tonight. Let's have his back as he has had ours. –mo #TeamBarack,10593,3147
258397555266822144,2012-10-17 02:42:32,"Tonight Barack showed, as he has every day as president, that he’ll fight to ensure everyone has a fair shot at the American Dream. –mo",15056,3579
258368170996408321,2012-10-17 00:45:46,Tonight’s debate livestream starts at 9 PM ET. Tune in to show your support for @BarackObama! http://t.co/TrOnM5Nf,547,133
258314662649679872,2012-10-16 21:13:09,"I’m in because @BarackObama is strong, honest, and he’s always got your back. RT if you’re fired up to see him tonight. –mo #Debate2012",4504,513
258292925497229313,2012-10-16 19:46:46,"RT @Students4Obama: ""We want young people to get in the habit of being actively involved in the democratic process.""—@MichelleObama http ...",211,0
258285171198001152,2012-10-16 19:15:58,"Affordable education is a major part of the President’s plan to keep America moving forward: http://t.co/4K0Im7Z1, http://t.co/kl4vBcc7",543,272
